id,user_id,book_id,quantity,unit_price,timestamp_raw,shipping,unit_price_clean,unit_price_usd,paid_price,timestamp_parsed,date,year,month,day,cluster_id,authors,author_set
63055,44373,19228,1,€66¢50,28-November-2024 11:11:02,,7980.0,7980.0,7980.0,2024-11-28 11:11:02.000,2024-11-28,2024,11,28,44373,[],()
63366,46635,18972,1,USD27.00,02:08:26 AM 20-JUL-2025,,27.0,27.0,27.0,2025-07-20 02:08:26.000,2025-07-20,2025,7,20,46635,[],()
65978,45504,19239,5,$ 71.75,"07/31/24, 06:46",,71.75,71.75,358.75,2024-07-31 06:46:00.000,2024-07-31,2024,7,31,45504,[],()
64430,45282,19562,1,USD 51.00,2024-09-12T17:38:44,,51.0,51.0,51.0,2024-09-12 17:38:44.000,2024-09-12,2024,9,12,45282,[],()
70901,45513,19161,1,€36¢00,2024-09-01T07:53:56,,4320.0,4320.0,4320.0,2024-09-01 07:53:56.000,2024-09-01,2024,9,1,45513,[],()
67547,47090,19139,2,56.0 $, 9.09.2024 10:55:55,,56.0,56.0,112.0,2024-09-09 10:55:55.000,2024-09-09,2024,9,9,47090,[],()
70052,44809,19029,1,EUR65.00,2025-03-28T07:37:28.565,NULL,78.0,78.0,78.0,2025-03-28 07:37:28.565,2025-03-28,2025,3,28,44809,[],()
63073,47081,19300,3,74.00 $,"25-July-2024,08:15:53 pm","4212 Skiles Plains, West Jimmie, WY 74639-4832",74.0,74.0,222.0,2024-07-25 20:15:53.000,2024-07-25,2024,7,25,47081,[],()
64438,46492,19459,2,€ 40.99,"2024-04-22,04:34",,49.188,49.188,98.38,2024-04-22 04:34:00.000,2024-04-22,2024,4,22,46492,[],()
73367,46873,19335,1,17.5 $,"12/07/24, 10:42:40 A.M.",NULL,17.5,17.5,17.5,2024-12-07 10:42:40.000,2024-12-07,2024,12,7,46873,[],()
68768,47263,18918,1,70€,"14:55,2025-03-25","303 Dooley Loaf, West Jodymouth, WY 46761-3550",84.0,84.0,84.0,2025-03-25 14:55:00.000,2025-03-25,2025,3,25,47263,[],()
63611,46163,19135,3,USD 52.99,12:11:22 10/18/24,,52.99,52.99,158.97,2024-10-18 12:11:22.000,2024-10-18,2024,10,18,46163,[],()
70779,46383,19193,5,18.50 $,2025-01-01T01:55:28,NULL,18.5,18.5,92.5,2025-01-01 01:55:28.000,2025-01-01,2025,1,1,46383,[],()
67291,45235,19161,4,35.50 $,"2025-01-09,12:56:08 PM",NULL,35.5,35.5,142.0,2025-01-09 12:56:08.000,2025-01-09,2025,1,9,45235,[],()
71871,45961,19015,1,62.00$,"19:27,09/17/24",NULL,62.0,62.0,62.0,2024-09-17 19:27:00.000,2024-09-17,2024,9,17,45961,[],()
63801,45152,19053,1,€53¢50,"04:16:58, 19-March-2025",NULL,6420.0,6420.0,6420.0,2025-03-19 04:16:58.000,2025-03-19,2025,3,19,45152,[],()
66044,46152,19155,1,$55.50,"2024-08-29, 09:01:16 P.M.",,55.5,55.5,55.5,2024-08-29 21:01:16.000,2024-08-29,2024,8,29,46152,[],()
73424,45988,19023,1,EUR 40.5,2024-11-05T08:42:13,NULL,48.6,48.6,48.6,2024-11-05 08:42:13.000,2024-11-05,2024,11,5,45988,[],()
68957,47107,18971,1,$ 54.,"21:54, 12/27/24",NULL,54.0,54.0,54.0,2024-12-27 21:54:00.000,2024-12-27,2024,12,27,47107,[],()
66774,47562,19439,1,70.0 USD,2024-10-26;17:05:10,,70.0,70.0,70.0,2024-10-26 17:05:10.000,2024-10-26,2024,10,26,47562,[],()
72927,45040,19566,2,EUR 20.00,23:46 2024-10-20,"Apt. 928 289 Oleta Course, Jannietown, AR 98094-3397",24.0,24.0,48.0,2024-10-20 23:46:00.000,2024-10-20,2024,10,20,45040,[],()
64358,47416,18988,1,USD 61.99,"04:24,02/18/25","Suite 685 6652 Lashaun Rapid, Johnsport, AR 32388",61.99,61.99,61.99,2025-02-18 04:24:00.000,2025-02-18,2025,2,18,47416,[],()
73070,45804,19215,2,€ 18.25,"23:12, 2025-04-17",NULL,21.9,21.9,43.8,2025-04-17 23:12:00.000,2025-04-17,2025,4,17,45804,[],()
72584,47369,18920,3,€41.50,"12/06/24, 16:16:26",,49.8,49.8,149.4,2024-12-06 16:16:26.000,2024-12-06,2024,12,6,47369,[],()
64709,45052,19063,1,$48.0,03:43 19-Sep-2024,,48.0,48.0,48.0,2024-09-19 03:43:00.000,2024-09-19,2024,9,19,45052,[],()
71222,45464,19539,1,63.50USD,"18:41:04, 01/30/25",,63.5,63.5,63.5,2025-01-30 18:41:04.000,2025-01-30,2025,1,30,45464,[],()
68900,44692,19404,1,USD 27.0,"2024-08-22, 22:11",NULL,27.0,27.0,27.0,2024-08-22 22:11:00.000,2024-08-22,2024,8,22,44692,[],()
70624,44821,19497,1,55.5 USD,04/06/25;11:35,"5932 Lindgren Mission, Sashaport, MS 00317",55.5,55.5,55.5,2025-04-06 11:35:00.000,2025-04-06,2025,4,6,44821,[],()
65994,45815,18955,2,67.50 $,Thu Jun 27 23:19:34 2024,"Suite 216 10974 VonRueden Underpass, South Lisha, LA 47425-9687",67.5,67.5,135.0,2024-06-27 23:19:34.000,2024-06-27,2024,6,27,45815,[],()
71905,45106,19016,1,EUR 47.0,08:31:48;13-FEB-2025,NULL,56.4,56.4,56.4,2025-02-13 08:31:48.000,2025-02-13,2025,2,13,45106,[],()
73176,44720,19304,2,USD27.0, 7.01.2025 21:40:40,,27.0,27.0,54.0,2025-07-01 21:40:40.000,2025-07-01,2025,7,1,44720,[],()
70339,46518,19336,5,USD 50.25,14:58:46;2025-02-22,,50.25,50.25,251.25,2025-02-22 14:58:46.000,2025-02-22,2025,2,22,46518,[],()
67007,46836,19528,1,€31.25,"03:35:43 P.M., 2025-03-18","Suite 186 9845 Richie Stream, Kyleberg, IL 02927",37.5,37.5,37.5,2025-03-18 15:35:43.000,2025-03-18,2025,3,18,46836,[],()
71808,44778,19048,1,$ 30.25,2025-01-19T07:12:10,NULL,30.25,30.25,30.25,2025-01-19 07:12:10.000,2025-01-19,2025,1,19,44778,[],()
64177,46970,19584,1,40.EUR,10/31/24;22:18:03,"7984 Daren Vista, Sengermouth, MS 21265-5029",48.0,48.0,48.0,2024-10-31 22:18:03.000,2024-10-31,2024,10,31,46970,[],()
62823,47206,18854,2,45.00USD,2024-12-15T00:12:10.384,,45.0,45.0,90.0,2024-12-15 00:12:10.384,2024-12-15,2024,12,15,47206,[],()
67607,45595,19059,1,USD56.75,02/23/25;18:17,,56.75,56.75,56.75,2025-02-23 18:17:00.000,2025-02-23,2025,2,23,45595,[],()
70641,46705,19562,2,$48.75,03:20:28 A.M.;09/14/24,,48.75,48.75,97.5,2024-09-14 03:20:28.000,2024-09-14,2024,9,14,46705,[],()
73274,45704,19282,1,74.75 USD,"10-SEP-2024, 03:29:33 PM",,74.75,74.75,74.75,2024-09-10 15:29:33.000,2024-09-10,2024,9,10,45704,[],()
64577,46146,19437,1,$ 35.5,"07:12:44 am,  3-February-2025","Suite 705 6546 Zboncak Light, Lake Missy, WA 38865",35.5,35.5,35.5,2025-02-03 07:12:44.000,2025-02-03,2025,2,3,46146,[],()
66137,45122,19258,1,$ 72.75,2024-03-04T07:34:11.786,,72.75,72.75,72.75,2024-03-04 07:34:11.786,2024-03-04,2024,3,4,45122,[],()
62771,45480,19552,1,38 $,2024-10-11T12:37:30.349,,38.0,38.0,38.0,2024-10-11 12:37:30.349,2024-10-11,2024,10,11,45480,[],()
63707,44962,18898,1,€69.0,"23:39,  5-JUL-2024",,82.8,82.8,82.8,2024-07-05 23:39:00.000,2024-07-05,2024,7,5,44962,[],()
65728,45438,19290,1,EUR 24.5,2024-10-30T23:43:11.684,NULL,29.4,29.4,29.4,2024-10-30 23:43:11.684,2024-10-30,2024,10,30,45438,[],()
63359,46186,19032,1,$ 71.25,"11/15/24,10:15:51 AM","Apt. 683 231 Muller Via, Streichton, PA 26816-4569",71.25,71.25,71.25,2024-11-15 10:15:51.000,2024-11-15,2024,11,15,46186,[],()
64409,45690,18860,1,45. $,"02:44,2024-12-09",,45.0,45.0,45.0,2024-12-09 02:44:00.000,2024-12-09,2024,12,9,45690,[],()
64525,45167,19371,2,67.0EUR,"2024-08-17, 03:21",,80.39999999999999,80.39999999999999,160.8,2024-08-17 03:21:00.000,2024-08-17,2024,8,17,45167,[],()
66972,45371,19296,1,27 EUR,04:02:47;05/11/25,,32.4,32.4,32.4,2025-05-11 04:02:47.000,2025-05-11,2025,5,11,45371,[],()
63913,44740,19215,1,$ 16.5,18:04:45; 7-MAR-2025,,16.5,16.5,16.5,2025-03-07 18:04:45.000,2025-03-07,2025,3,7,45627,[],()
68759,44886,19326,1,€28¢50,"05:37:32 A.M., 25-JAN-2025","Suite 802 1276 Conn Oval, Uptonmouth, PA 42561",3420.0,3420.0,3420.0,2025-01-25 05:37:32.000,2025-01-25,2025,1,25,44886,[],()
68706,45761,19142,4,$ 38.75,2025-07-27;13:12,,38.75,38.75,155.0,2025-07-27 13:12:00.000,2025-07-27,2025,7,27,45922,[],()
71492,44980,19175,2,40.5 USD," 2-January-2025, 10:33:24 AM",,40.5,40.5,81.0,2025-01-02 10:33:24.000,2025-01-02,2025,1,2,44980,[],()
65015,46202,19345,5,$ 61.5,27-January-2025;11:21,NULL,61.5,61.5,307.5,2025-01-27 11:21:00.000,2025-01-27,2025,1,27,46202,[],()
69264,47279,18967,3,70.50 USD,"28-OCT-2024, 04:55",NULL,70.5,70.5,211.5,2024-10-28 04:55:00.000,2024-10-28,2024,10,28,47279,[],()
64519,46642,19364,1,64.00 USD,"10/09/24, 05:32:37 AM","Apt. 965 24030 Schiller Trace, Lake Sammytown, IN 95286-4700",64.0,64.0,64.0,2024-10-09 05:32:37.000,2024-10-09,2024,10,9,46642,[],()
71752,45127,19502,1,37.50USD,17:28:36 18-JUN-2024,NULL,37.5,37.5,37.5,2024-06-18 17:28:36.000,2024-06-18,2024,6,18,45127,[],()
68708,44844,18972,2,EUR30.75,09/23/24;00:24:07,NULL,36.9,36.9,73.8,2024-09-23 00:24:07.000,2024-09-23,2024,9,23,44844,[],()
63438,46339,18905,1,$58.99,09/14/24;13:54:13,,58.99,58.99,58.99,2024-09-14 13:54:13.000,2024-09-14,2024,9,14,46339,[],()
70370,45966,19374,2,$20.75," 8-August-2024,14:18:30",NULL,20.75,20.75,41.5,2024-08-08 14:18:30.000,2024-08-08,2024,8,8,45966,[],()
65740,45743,19108,1,€38.75,"19-NOV-2024, 01:07",,46.5,46.5,46.5,2024-11-19 01:07:00.000,2024-11-19,2024,11,19,45743,[],()
70533,46695,18973,1,EUR 52.50,11:21:03;10/26/24,,63.0,63.0,63.0,2024-10-26 11:21:03.000,2024-10-26,2024,10,26,46695,[],()
70625,47235,19522,2,70.50$,"14:32:03, 04/03/24","Apt. 814 4126 Kamala Light, West Emelina, ID 21354-0999",70.5,70.5,141.0,2024-04-03 14:32:03.000,2024-04-03,2024,4,3,47235,[],()
71767,44811,19115,1,52.75 $,2024-12-31;01:40:24 am,NULL,52.75,52.75,52.75,2024-12-31 01:40:24.000,2024-12-31,2024,12,31,44811,[],()
67525,47308,18909,2,$ 24.25,"2025-05-08, 15:29:16",,24.25,24.25,48.5,2025-05-08 15:29:16.000,2025-05-08,2025,5,8,47308,[],()
67572,46106,18986,1,61.5 USD,"19:14:50, 2025-01-28",,61.5,61.5,61.5,2025-01-28 19:14:50.000,2025-01-28,2025,1,28,46106,[],()
64279,46466,19557,1,52.25 USD,16-OCT-2024;12:19:30 pm,"616 Porter Junction, Lake Corabury, GA 07985-1386",52.25,52.25,52.25,2024-10-16 12:19:30.000,2024-10-16,2024,10,16,46466,[],()
64809,45451,18973,1,$51.75,16:34:44;2024-10-27,"834 Ima Mall, Vandervortmouth, PA 10475-2421",51.75,51.75,51.75,2024-10-27 16:34:44.000,2024-10-27,2024,10,27,45451,[],()
64446,45609,19574,2,EUR53.25,2024-12-16T17:17:15,"Suite 765 3445 Wilkinson Pine, South Linnchester, KY 75210-8753",63.9,63.9,127.8,2024-12-16 17:17:15.000,2024-12-16,2024,12,16,45609,[],()
73364,46621,19263,1,30.00USD,2024-10-17 04:29:08,"10260 Borer Ville, West Noel, NY 92380",30.0,30.0,30.0,2024-10-17 04:29:08.000,2024-10-17,2024,10,17,46621,[],()
65929,45709,19371,1,66.00 USD,2024-06-04T03:39:17.798,,66.0,66.0,66.0,2024-06-04 03:39:17.798,2024-06-04,2024,6,4,45709,[],()
65585,44627,19463,2,USD 59.5,"05:59:06 am, 2024-05-19",,59.5,59.5,119.0,2024-05-19 05:59:06.000,2024-05-19,2024,5,19,44627,[],()
63712,45845,18914,1,46$00¢,"16:46,2025-03-09",NULL,4600.0,4600.0,4600.0,2025-03-09 16:46:00.000,2025-03-09,2025,3,9,45845,[],()
72721,44581,19030,1,EUR24.99,2025-02-24;19:12,"Apt. 654 1578 Osinski Ranch, East Hayden, WY 30828",29.987999999999996,29.987999999999996,29.99,2025-02-24 19:12:00.000,2025-02-24,2025,2,24,44581,[],()
68777,47502,19395,5,41.75USD,16-NOV-2024 02:00:30 PM,,41.75,41.75,208.75,2024-11-16 14:00:30.000,2024-11-16,2024,11,16,47502,[],()
68640,45230,19044,4,USD61.75,06:17:26 AM;05/24/25,,61.75,61.75,247.0,2025-05-24 06:17:26.000,2025-05-24,2025,5,24,45499,[],()
69113,45051,19579,1,25.0 EUR,Fri Apr 11 19:03:52 2025,NULL,30.0,30.0,30.0,2025-04-11 19:03:52.000,2025-04-11,2025,4,11,45051,[],()
73896,46784,19372,3,62.50$,03/01/25 12:38:00,,62.5,62.5,187.5,2025-03-01 12:38:00.000,2025-03-01,2025,3,1,46784,[],()
67618,47191,19470,1,USD 58.50,"02:07:26 P.M., 01/22/25",NULL,58.5,58.5,58.5,2025-01-22 14:07:26.000,2025-01-22,2025,1,22,47191,[],()
66837,45471,18957,3,€ 59.00,"15:13:24,01/31/25",,70.8,70.8,212.4,2025-01-31 15:13:24.000,2025-01-31,2025,1,31,45471,[],()
64609,47422,19512,1,$ 46.75,11:31 02/08/25,NULL,46.75,46.75,46.75,2025-02-08 11:31:00.000,2025-02-08,2025,2,8,47422,[],()
71045,45770,19315,1,63€,"19:33:04, 2025-06-01",,75.6,75.6,75.6,2025-06-01 19:33:04.000,2025-06-01,2025,6,1,45770,[],()
63792,47489,18971,1,58.00$,14:31:40  1-Apr-2024,NULL,58.0,58.0,58.0,2024-04-01 14:31:40.000,2024-04-01,2024,4,1,47489,[],()
70686,47551,18879,1,$68.00,25-December-2024;11:41,NULL,68.0,68.0,68.0,2024-12-25 11:41:00.000,2024-12-25,2024,12,25,47551,[],()
66096,47357,19121,2,73 EUR, 4.09.2024 15:52:52,"76386 Lakisha Parkways, Bennettfurt, CT 56488",87.6,87.6,175.2,2024-04-09 15:52:52.000,2024-04-09,2024,4,9,47357,[],()
63872,46649,19088,1,$ 37.75,2024-06-14T04:48:36.990,,37.75,37.75,37.75,2024-06-14 04:48:36.990,2024-06-14,2024,6,14,46649,[],()
68890,44801,19056,1,EUR 20.50,"21:28:17,11/11/24",,24.599999999999998,24.599999999999998,24.6,2024-11-11 21:28:17.000,2024-11-11,2024,11,11,44801,[],()
73404,47374,18965,1,€61.75,"31-Dec-2024, 19:01","Suite 246 267 Olen Avenue, Bernierfurt, ID 59677",74.1,74.1,74.1,2024-12-31 19:01:00.000,2024-12-31,2024,12,31,47374,[],()
71106,46046,19501,1,EUR21.5,22:20:33;05/06/24,"57704 Odette Oval, Littlemouth, IL 42877",25.8,25.8,25.8,2024-05-06 22:20:33.000,2024-05-06,2024,5,6,46046,[],()
65139,45739,19178,1,EUR34.75,06:38;2025-02-06,"Apt. 347 66998 Romaguera Rapid, East Rochelfort, WV 32028-7290",41.699999999999996,41.699999999999996,41.7,2025-02-06 06:38:00.000,2025-02-06,2025,2,6,45739,[],()
63799,46874,19503,2,€ 20.5,"28-November-2024,07:14:58 pm",NULL,24.599999999999998,24.599999999999998,49.2,2024-11-28 19:14:58.000,2024-11-28,2024,11,28,46874,[],()
67170,45358,18908,1,45.5$,2025-01-28T23:08:28,"27213 Mohr Wall, West Myrafurt, OK 21759-3074",45.5,45.5,45.5,2025-01-28 23:08:28.000,2025-01-28,2025,1,28,45358,[],()
71669,44812,19151,1,USD 39.00,01:49 12-JAN-2025,NULL,39.0,39.0,39.0,2025-01-12 01:49:00.000,2025-01-12,2025,1,12,44812,[],()
71901,47129,19432,1,26.5 USD,"11/13/24,05:34",,26.5,26.5,26.5,2024-11-13 05:34:00.000,2024-11-13,2024,11,13,47129,[],()
70846,45003,19230,1,USD59.,2024-10-26T21:19:04,,59.0,59.0,59.0,2024-10-26 21:19:04.000,2024-10-26,2024,10,26,45003,[],()
73722,45867,19430,1,57.99$,2025-02-27 13:08:06,,57.99,57.99,57.99,2025-02-27 13:08:06.000,2025-02-27,2025,2,27,45734,[],()
64115,44541,19161,1,$34.00,2024-12-20T05:52:15.648,,34.0,34.0,34.0,2024-12-20 05:52:15.648,2024-12-20,2024,12,20,44541,[],()
71500,45324,19429,1,USD 66.0,"08:18:45, 08/23/24","332 Lueilwitz Locks, Carmenfurt, MD 21496-5614",66.0,66.0,66.0,2024-08-23 08:18:45.000,2024-08-23,2024,8,23,45324,[],()
65107,44657,19247,2,61.99EUR,"2024-11-12,09:23:26 A.M.",,74.388,74.388,148.78,2024-11-12 09:23:26.000,2024-11-12,2024,11,12,44657,[],()
63193,46616,19562,1,53.99 USD,"02/26/25,05:15:30 AM",NULL,53.99,53.99,53.99,2025-02-26 05:15:30.000,2025-02-26,2025,2,26,46616,[],()
71236,44350,19494,1,$29.99,"10/03/24,06:03:12 PM",,29.99,29.99,29.99,2024-10-03 18:03:12.000,2024-10-03,2024,10,3,44350,[],()
63675,44792,19518,1,$26.00,09:07;23-Jan-2025,,26.0,26.0,26.0,2025-01-23 09:07:00.000,2025-01-23,2025,1,23,44792,[],()
64376,46435,19336,4,49€25¢,"05:11, 06/22/24","Apt. 830 7354 Cedrick Road, East Todton, NC 42044-7408",5910.0,5910.0,23640.0,2024-06-22 05:11:00.000,2024-06-22,2024,6,22,46435,[],()
66447,47055,19227,1,USD54,2024-05-20;17:51:35,,54.0,54.0,54.0,2024-05-20 17:51:35.000,2024-05-20,2024,5,20,47055,[],()
71982,44834,19099,1,53.5 USD,"2025-07-29,16:50:14","Apt. 987 84576 Elizabet Cliff, Cristfurt, ME 94573",53.5,53.5,53.5,2025-07-29 16:50:14.000,2025-07-29,2025,7,29,44834,[],()
64379,44800,19026,1,EUR 20.5,"10:10:10 am, 28-DEC-2024",,24.599999999999998,24.599999999999998,24.6,2024-12-28 10:10:10.000,2024-12-28,2024,12,28,44800,[],()
69592,45479,19373,1,€53.25,2025-02-13;03:58,NULL,63.9,63.9,63.9,2025-02-13 03:58:00.000,2025-02-13,2025,2,13,45479,[],()
71459,46098,18931,2,USD35.50,2025-06-01T14:22:03,,35.5,35.5,71.0,2025-06-01 14:22:03.000,2025-06-01,2025,6,1,46098,[],()
66651,44580,19203,1,USD58.50,12-Jul-2024 01:06:28 am,,58.5,58.5,58.5,2024-07-12 01:06:28.000,2024-07-12,2024,7,12,44580,[],()
67270,44396,18848,1,USD 20.99," 8-February-2025, 06:35:59 am",,20.99,20.99,20.99,2025-02-08 06:35:59.000,2025-02-08,2025,2,8,44396,[],()
68407,46975,19306,1,34€50¢,"22:45:10, 2025-01-03",NULL,4140.0,4140.0,4140.0,2025-01-03 22:45:10.000,2025-01-03,2025,1,3,46975,[],()
72418,45289,19108,2,$41.,"04:44:12 am,  9-Nov-2024",NULL,41.0,41.0,82.0,2024-11-09 04:44:12.000,2024-11-09,2024,11,9,45289,[],()
64715,44432,19185,1,58.USD,2024-12-01T11:06:42.500,,58.0,58.0,58.0,2024-12-01 11:06:42.500,2024-12-01,2024,12,1,44432,[],()
71417,44404,19333,1,$ 28.00,07:17;12-Jan-2025,NULL,28.0,28.0,28.0,2025-01-12 07:17:00.000,2025-01-12,2025,1,12,44404,[],()
68002,47109,19085,1,$ 60.50," 2-FEB-2025,23:12",NULL,60.5,60.5,60.5,2025-02-02 23:12:00.000,2025-02-02,2025,2,2,47109,[],()
70444,44716,19322,3,67$,2024-09-07T00:12:04.959,,67.0,67.0,201.0,2024-09-07 00:12:04.959,2024-09-07,2024,9,7,44716,[],()
72609,47421,19394,1,$21.0,"16:35:12,10/03/24","Suite 338 72784 Pouros Tunnel, Michelland, MT 33115-4181",21.0,21.0,21.0,2024-10-03 16:35:12.000,2024-10-03,2024,10,3,47421,[],()
64319,47258,19206,2,25.5 EUR,"12/03/24,13:01","1295 Schroeder Freeway, East Vincenttown, ID 93024",30.599999999999998,30.599999999999998,61.2,2024-12-03 13:01:00.000,2024-12-03,2024,12,3,47258,[],()
68117,47541,19187,1,€ 63.,"2025-07-13, 08:25:25",,75.6,75.6,75.6,2025-07-13 08:25:25.000,2025-07-13,2025,7,13,47541,[],()
69813,44484,19387,5,€60.25,"07:14:21 pm,10-OCT-2024",,72.3,72.3,361.5,2024-10-10 19:14:21.000,2024-10-10,2024,10,10,44484,[],()
63362,46782,19406,1,57.0USD,26-July-2025;10:49,NULL,57.0,57.0,57.0,2025-07-26 10:49:00.000,2025-07-26,2025,7,26,46782,[],()
67631,44848,18978,1,USD 59.99,02:56:17 A.M.; 6-JUL-2024,,59.99,59.99,59.99,2024-07-06 02:56:17.000,2024-07-06,2024,7,6,44848,[],()
70935,47292,19092,1,45.0 EUR,13-Apr-2025 12:27:41,,54.0,54.0,54.0,2025-04-13 12:27:41.000,2025-04-13,2025,4,13,47292,[],()
63544,45091,19008,1,49$75¢,"03/07/25, 13:19",NULL,4975.0,4975.0,4975.0,2025-03-07 13:19:00.000,2025-03-07,2025,3,7,45091,[],()
72774,45323,19074,1,USD69.0,"08:16:53 am, 22-Dec-2024",NULL,69.0,69.0,69.0,2024-12-22 08:16:53.000,2024-12-22,2024,12,22,45323,[],()
63047,44350,18866,1,$ 21.5,"2025-06-06, 10:13:14 AM",,21.5,21.5,21.5,2025-06-06 10:13:14.000,2025-06-06,2025,6,6,44350,[],()
63300,46843,19284,2,$52¢99,"2024-10-24, 06:44",NULL,5299.0,5299.0,10598.0,2024-10-24 06:44:00.000,2024-10-24,2024,10,24,46843,[],()
65845,45771,19267,1,USD 20.50,2025-05-09 13:38,,20.5,20.5,20.5,2025-05-09 13:38:00.000,2025-05-09,2025,5,9,45771,[],()
65876,45544,19032,1,71.25$,"12:20:50 PM,27-FEB-2025",,71.25,71.25,71.25,2025-02-27 12:20:50.000,2025-02-27,2025,2,27,45544,[],()
64128,46105,19462,5,60.25 $,2025-08-10T18:12:15,NULL,60.25,60.25,301.25,2025-08-10 18:12:15.000,2025-08-10,2025,8,10,45971,[],()
72210,46160,19140,1,USD 65.25,"08:17:27 AM,2025-05-05",,65.25,65.25,65.25,2025-05-05 08:17:27.000,2025-05-05,2025,5,5,46160,[],()
73304,47165,19084,1,52 €,"07:48:22 A.M., 2024-09-14","Suite 648 473 Rolfson Mountains, VonRuedenton, MO 08425",62.4,62.4,62.4,2024-09-14 07:48:22.000,2024-09-14,2024,9,14,47165,[],()
63676,45989,19192,4,€ 59.75,2024-09-23T17:29:45,,71.7,71.7,286.8,2024-09-23 17:29:45.000,2024-09-23,2024,9,23,45989,[],()
72118,45188,18968,1,$70.99,2025-05-16T05:15:52.878,"1128 Hettinger Ports, West Arlen, VT 99269",70.99,70.99,70.99,2025-05-16 05:15:52.878,2025-05-16,2025,5,16,45188,[],()
64815,45438,19116,1,15.99EUR,"16-August-2024, 22:28:34",,19.188,19.188,19.19,2024-08-16 22:28:34.000,2024-08-16,2024,8,16,45438,[],()
66039,45717,19351,1,$24.99,19-Nov-2024;04:57:12,,24.99,24.99,24.99,2024-11-19 04:57:12.000,2024-11-19,2024,11,19,45717,[],()
72726,45080,18999,1,€54.25,"05:47:13 am,2024-06-28",,65.1,65.1,65.1,2024-06-28 05:47:13.000,2024-06-28,2024,6,28,45080,[],()
70365,47542,19300,2,73.00$,08:21;10/04/24,NULL,73.0,73.0,146.0,2024-10-04 08:21:00.000,2024-10-04,2024,10,4,47542,[],()
63891,47538,19024,1,58.99 USD,08:07:56 A.M.; 6-Feb-2025,NULL,58.99,58.99,58.99,2025-02-06 08:07:56.000,2025-02-06,2025,2,6,47538,[],()
64436,45957,19570,1,45.99$,01:55:35;09/29/24,,45.99,45.99,45.99,2024-09-29 01:55:35.000,2024-09-29,2024,9,29,45957,[],()
63338,46595,19090,2,USD 63.75,2024-08-27 02:11:31,,63.75,63.75,127.5,2024-08-27 02:11:31.000,2024-08-27,2024,8,27,46595,[],()
64758,45110,19374,1,18.00 $,2024-10-28T06:40:03,,18.0,18.0,18.0,2024-10-28 06:40:03.000,2024-10-28,2024,10,28,45110,[],()
69854,44829,19322,1,70.00€,"12/31/24,19:08",NULL,84.0,84.0,84.0,2024-12-31 19:08:00.000,2024-12-31,2024,12,31,44829,[],()
64219,45136,19053,2,EUR56.5,13:16;2024-11-25,,67.8,67.8,135.6,2024-11-25 13:16:00.000,2024-11-25,2024,11,25,45136,[],()
73678,44755,19481,1,USD66,2024-08-26 04:50:43 A.M.,NULL,66.0,66.0,66.0,2024-08-26 04:50:43.000,2024-08-26,2024,8,26,44755,[],()
70618,44603,19104,5,58.0 USD,"10-SEP-2024,22:19:43",,58.0,58.0,290.0,2024-09-10 22:19:43.000,2024-09-10,2024,9,10,44603,[],()
71323,45871,19422,1,31 EUR,30-JAN-2025 05:55:39,,37.199999999999996,37.199999999999996,37.2,2025-01-30 05:55:39.000,2025-01-30,2025,1,30,45871,[],()
70772,44514,19223,1,€22¢75,2024-12-23T18:55:25,,2730.0,2730.0,2730.0,2024-12-23 18:55:25.000,2024-12-23,2024,12,23,44514,[],()
62923,46490,19579,1,21.00 USD,11/23/24 00:20,,21.0,21.0,21.0,2024-11-23 00:20:00.000,2024-11-23,2024,11,23,46490,[],()
68342,46482,19013,1,45.75 EUR,2025-09-21T17:54:51.795,"Apt. 924 640 Neida Plaza, Nanton, NE 09974",54.9,54.9,54.9,2025-09-21 17:54:51.795,2025-09-21,2025,9,21,46482,[],()
69945,46370,19125,2,$ 15.25,"25-August-2024,06:48:35 AM",,15.25,15.25,30.5,2024-08-25 06:48:35.000,2024-08-25,2024,8,25,46370,[],()
62847,45700,19504,1,$63¢99,"10/27/24, 02:42:28",,6399.0,6399.0,6399.0,2024-10-27 02:42:28.000,2024-10-27,2024,10,27,45700,[],()
70685,47094,19324,1,€62.99,"06:20:47, 2024-06-05",,75.588,75.588,75.59,2024-06-05 06:20:47.000,2024-06-05,2024,6,5,47094,[],()
67752,45598,19345,2,60.5€,14:59; 4-Feb-2025,NULL,72.6,72.6,145.2,2025-02-04 14:59:00.000,2025-02-04,2025,2,4,45598,[],()
65674,47084,19509,2,EUR57.75,"12:57, 22-February-2025",NULL,69.3,69.3,138.6,2025-02-22 12:57:00.000,2025-02-22,2025,2,22,47084,[],()
65756,45713,19066,5,EUR37.50,2024-09-11;11:20,,45.0,45.0,225.0,2024-09-11 11:20:00.000,2024-09-11,2024,9,11,45713,[],()
69239,47066,19064,1,64.0 €,"17:06:40, 2025-04-08",NULL,76.8,76.8,76.8,2025-04-08 17:06:40.000,2025-04-08,2025,4,8,47066,[],()
70589,47530,19048,1,33.5 USD,07.01.2025 04:53:53,NULL,33.5,33.5,33.5,2025-07-01 04:53:53.000,2025-07-01,2025,7,1,47530,[],()
65702,47484,19151,1,43€25¢,"23-Jan-2025,00:54:38","Suite 635 41755 Kerri Mission, Port Juan, IA 72365",5190.0,5190.0,5190.0,2025-01-23 00:54:38.000,2025-01-23,2025,1,23,44841,[],()
